age,workclass,education,marital-status,occupation,relationship,race,gender,income_>50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
36,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,0,0
44,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Black,1,0
28,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,0,0
23,Local-gov,Some-college,Never-married,Other-service,Own-child,White,1,0
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,1
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,0,0
34,Local-gov,Masters,Widowed,Prof-specialty,Not-in-family,White,0,0
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,1
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,1,1
57,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,1,1
56,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,1
34,State-gov,HS-grad,Separated,Other-service,Not-in-family,White,0,0
28,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
37,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,0
41,Private,HS-grad,Divorced,Tech-support,Unmarried,White,0,0
23,Private,Some-college,Never-married,Sales,Own-child,White,1,0
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,1
31,Private,Bachelors,Never-married,Exec-managerial,Own-child,Black,0,0
30,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,1,0
59,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,1,1
56,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,0,0
32,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,0,0
41,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,1,0
39,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,1,0
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
22,Private,HS-grad,Never-married,Other-service,Own-child,White,1,0
31,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,1,0
48,Private,Some-college,Married-civ-spouse,Sales,Husband,White,1,1
43,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,1,1
36,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,1,1
28,Local-gov,HS-grad,Separated,Transport-moving,Own-child,White,0,0
57,Private,Some-college,Married-civ-spouse,Sales,Husband,White,1,1
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
55,Private,Some-college,Married-civ-spouse,Sales,Husband,White,1,0
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,1,1
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,0,1
29,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,1,1
47,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,1,1
35,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,1,0
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,0,0
41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,1
55,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,1
32,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,1
38,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0
28,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,1,1
30,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,1,1
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
25,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,1,0
45,Private,HS-grad,Widowed,Sales,Unmarried,White,0,0
23,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,1,0
34,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Black,1,1
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
36,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,0,0
28,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,0,0
22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,1,0
37,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,0,0
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,1,0
47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,1,1
43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Black,0,1
32,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,0,1
34,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,1
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,0,0
55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,1,1
24,Private,Masters,Never-married,Sales,Unmarried,Black,0,0
28,Private,Some-college,Never-married,Adm-clerical,Own-child,White,0,0
18,Self-emp-not-inc,10th,Never-married,Craft-repair,Own-child,White,1,0
21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,1,0
31,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,1,1
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,0
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,1
33,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,1,1
49,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,Black,0,0
28,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,0,0
46,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,0,1
24,Private,11th,Never-married,Prof-specialty,Own-child,White,1,1
38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0
52,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,1,0
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,0,1
28,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,0,0
25,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,1,0
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,0
45,Private,HS-grad,Never-married,Craft-repair,Own-child,White,1,1
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,1
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1
21,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,0,0
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
18,Private,11th,Never-married,Sales,Own-child,White,1,0
47,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,0,1
48,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,0,0
24,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,1,0
44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,1,0
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,0,1
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,1,1
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,1
34,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,1,0
51,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,1
44,Private,Some-college,Married-civ-spouse,Other-service,Own-child,White,0,1
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,1
29,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,0,0
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
19,Private,HS-grad,Never-married,Other-service,Own-child,White,1,0
51,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1
37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,1,1
21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,0,0
50,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,1,1
45,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,1,1
23,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
46,Private,Bachelors,Divorced,Exec-managerial,Other-relative,White,1,0
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
37,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,1,1
53,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,0,1
31,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,0,0
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
36,Private,HS-grad,Divorced,Sales,Not-in-family,White,0,0
54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,1,1
59,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
52,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,1,1
28,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,1,0
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,1,0
22,Private,Some-college,Never-married,Other-service,Own-child,White,1,0
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,1,1
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1
40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,1,0
27,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,0,0
41,Federal-gov,Masters,Divorced,Exec-managerial,Unmarried,White,0,1
37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,0,1
48,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,0,0
45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,1,1
50,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,1
39,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,1,0
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,1
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,1,0
38,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,0,1
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
40,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,1,1
39,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,0,0
40,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,0
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
35,State-gov,Some-college,Divorced,Exec-managerial,Not-in-family,Black,0,0
32,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,0,0
38,Private,Some-college,Divorced,Sales,Own-child,White,0,0
57,Self-emp-not-inc,Some-college,Separated,Sales,Not-in-family,White,1,0
47,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,1,1
27,Private,HS-grad,Separated,Craft-repair,Own-child,White,1,0
49,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,0,0
28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,1,1
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,0,0
28,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,0,1
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,1
35,Private,Some-college,Never-married,Other-service,Not-in-family,White,1,0
43,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,1,1
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,0
39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,1
33,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
22,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,0
41,Self-emp-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,1,0
24,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,1,0
58,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,1
38,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,0,0
43,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,0
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,1,0
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,1,1
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
44,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,1
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
21,Private,Some-college,Never-married,Other-service,Own-child,White,0,0
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,1,0
33,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,1,0
44,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,0
18,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,0,0
36,Private,Some-college,Never-married,Sales,Not-in-family,Black,0,0
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
28,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,1,0
25,State-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,0,0
21,Private,Some-college,Never-married,Sales,Own-child,White,0,0
26,Private,Some-college,Never-married,Handlers-cleaners,Unmarried,White,1,0
48,Private,Bachelors,Separated,Sales,Not-in-family,White,1,1
41,Private,Some-college,Divorced,Sales,Unmarried,White,1,0
47,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Other,1,1
46,Local-gov,HS-grad,Never-married,Craft-repair,Own-child,White,1,0
56,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
56,Self-emp-not-inc,Masters,Divorced,Sales,Not-in-family,White,1,0
53,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,1,1
49,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,1,0
40,Private,Bachelors,Never-married,Sales,Own-child,White,0,0
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,1
30,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,1,1
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,1
42,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,1,1
55,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,1,0
24,Self-emp-inc,Bachelors,Never-married,Sales,Own-child,White,0,0
21,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,0,0
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,0,1
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,0
17,Private,11th,Never-married,Other-service,Own-child,White,1,0
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,1,1
44,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,1,1
22,Private,Some-college,Never-married,Craft-repair,Own-child,White,1,0
23,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,1,0
60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,0
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,0,1
40,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,0,1
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,1
34,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,1,1
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,0,1
45,Private,HS-grad,Never-married,Sales,Not-in-family,White,0,0
47,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,0,0
52,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,0,1
32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,0,0
30,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,1,1
43,State-gov,Some-college,Divorced,Adm-clerical,Other-relative,White,0,0
41,Self-emp-not-inc,11th,Divorced,Other-service,Not-in-family,White,0,0
40,Private,Some-college,Separated,Craft-repair,Unmarried,White,1,1
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
49,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,1,1
38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,1,1
46,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,1,1
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,0,1
56,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,1,1
39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,1,0
31,Private,HS-grad,Never-married,Craft-repair,Other-relative,Black,1,0
57,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,1,1
46,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,1,1
46,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,0,0
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0
28,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,1,0
40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,1,0
33,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,0,0
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,1,1
41,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Unmarried,White,0,0
51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,1,1
24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,0
60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,1,1
48,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,0,0
42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,1
34,Private,Bachelors,Never-married,Sales,Own-child,White,0,0
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,0,1
45,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Not-in-family,White,1,0
35,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,1,1
35,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,1,1
45,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,0,1
52,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,0,0
55,State-gov,HS-grad,Married-civ-spouse,Tech-support,Wife,White,0,1
43,Self-emp-not-inc,Some-college,Divorced,Adm-clerical,Unmarried,White,0,0
34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,1,1
29,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,0,0
40,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,0,0
29,Self-emp-inc,Assoc-acdm,Never-married,Prof-specialty,Other-relative,Black,0,0
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,1,0
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,1,1
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,1,0
27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,1,1
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,1,1
33,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,1,0
31,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Black,0,0
17,Private,11th,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,0,0
20,Private,Some-college,Never-married,Other-service,Own-child,White,0,0
